 324	2.772e-004	1.295e-003	1.073e-001	2.497e-003	8.490e-005
 325	2.402e-004	1.065e-003	1.917e-002	3.740e-003	8.078e-005
 326	1.909e-004	8.856e-004	2.734e-003	4.558e-003	8.363e-005
 327	1.397e-004	7.041e-004	1.417e-003	6.138e-003	8.920e-005
 328	9.634e-005	6.585e-004	6.421e-004	8.270e-003	9.984e-005
 329	6.311e-005	5.403e-004	4.080e-004	1.129e-002	1.110e-004
 330	3.961e-005	3.430e-004	2.361e-004	1.853e-002	1.226e-004
 331	1.939e-005	2.592e-004	2.168e-004	4.057e-002	1.380e-004
 332	3.169e-006	1.984e-004	1.701e-004	9.676e-002	1.461e-004
 333	   NaN	1.545e-004	1.504e-004	2.060e-001	1.547e-004
 334	   NaN	1.100e-004	9.208e-005	4.162e-001	1.544e-004
 335	   NaN	7.012e-005	7.386e-005	7.196e-001	1.410e-004
 336	   NaN	4.577e-005	1.218e-005	9.500e-001	1.253e-004
 337	   NaN	3.351e-005	3.766e-005	9.813e-001	1.138e-004
 338	   NaN	2.650e-005	2.856e-005	1.000e+000	1.009e-004
 339	   NaN	1.814e-005	6.370e-005	9.955e-001	8.877e-005
 340	   NaN	1.490e-005	3.850e-005	9.362e-001	8.219e-005
 341	   NaN	1.376e-005	4.402e-005	8.648e-001	7.352e-005
 342	   NaN	1.058e-005	4.697e-005	7.135e-001	7.814e-005
 343	   NaN	1.286e-005	5.752e-005	5.579e-001	9.332e-005
 344	   NaN	1.786e-005	8.029e-005	3.369e-001	1.120e-004
 345	   NaN	1.902e-005	1.053e-004	1.331e-001	1.380e-004
 346	   NaN	1.827e-005	1.325e-004	2.496e-002	1.881e-004
 347	   NaN	1.834e-005	1.648e-004	1.450e-003	2.659e-004
 348	   NaN	1.813e-005	1.939e-004	3.653e-004	3.692e-004
 349	   NaN	1.799e-005	2.281e-004	1.284e-004	5.283e-004
 350	   NaN	1.807e-005	2.608e-004	1.117e-004	7.359e-004
 351	   NaN	1.891e-005	3.075e-004	1.074e-004	1.062e-003
 352	   NaN	2.041e-005	3.574e-004	1.128e-004	1.499e-003
 353	   NaN	2.191e-005	4.081e-004	9.569e-005	2.631e-003
 354	   NaN	2.203e-005	4.612e-004	9.200e-005	3.769e-003
 355	   NaN	2.230e-005	5.241e-004	9.665e-005	4.790e-003
 356	   NaN	2.238e-005	5.891e-004	1.055e-004	6.328e-003
 357	   NaN	2.188e-005	6.498e-004	1.154e-004	8.209e-003
 358	   NaN	2.161e-005	7.160e-004	1.213e-004	9.720e-003
 359	   NaN	2.041e-005	7.775e-004	1.378e-004	1.337e-002
 360	   NaN	1.930e-005	8.405e-004	1.572e-004	1.611e-002
 361	   NaN	1.845e-005	8.975e-004	1.766e-004	1.978e-002
 362	   NaN	1.697e-005	9.386e-004	1.953e-004	2.423e-002
 363	   NaN	1.580e-005	9.627e-004	2.150e-004	2.731e-002
 364	   NaN	1.538e-005	9.650e-004	2.323e-004	3.295e-002
 365	   NaN	1.407e-005	9.622e-004	2.488e-004	3.674e-002
 366	   NaN	1.090e-005	9.251e-004	2.562e-004	4.193e-002
 367	   NaN	8.776e-006	8.807e-004	2.602e-004	5.002e-002
 368	   NaN	7.881e-006	8.302e-004	2.602e-004	6.560e-002
 369	   NaN	7.280e-006	7.574e-004	2.527e-004	1.007e-001
 370	   NaN	7.701e-006	6.745e-004	2.410e-004	1.715e-001
 371	   NaN	7.177e-006	5.815e-004	2.229e-004	2.900e-001
 372	   NaN	4.701e-006	4.914e-004	2.022e-004	4.452e-001
 373	   NaN	2.819e-006	3.941e-004	1.732e-004	6.468e-001
 374	   NaN	2.345e-006	3.059e-004	1.423e-004	8.307e-001
 375	   NaN	   NaN	2.301e-004	1.127e-004	9.728e-001
 376	   NaN	   NaN	1.663e-004	8.717e-005	1.000e+000
 377	   NaN	   NaN	1.144e-004	6.453e-005	9.581e-001
 378	   NaN	   NaN	7.462e-005	4.511e-005	8.418e-001
 379	   NaN	   NaN	4.478e-005	3.073e-005	7.344e-001
 380	   NaN	   NaN	2.555e-005	1.856e-005	5.947e-001
 381	   NaN	   NaN	1.500e-005	1.170e-005	4.435e-001
 382	   NaN	   NaN	8.262e-006	8.759e-006	2.658e-001
 383	   NaN	   NaN	3.223e-006	4.643e-006	1.042e-001
 384	   NaN	   NaN	   NaN	3.714e-006	1.913e-002
 385	   NaN	   NaN	   NaN	2.467e-006	4.744e-003
 386	   NaN	   NaN	   NaN	   NaN	8.801e-004
 387	   NaN	   NaN	   NaN	   NaN	1.876e-004
 388	   NaN	   NaN	   NaN	   NaN	   NaN
 389	   NaN	   NaN	   NaN	   NaN	   NaN
 390	   NaN	   NaN	   NaN	   NaN	   NaN
 391	   NaN	   NaN	   NaN	   NaN	   NaN
 392	   NaN	   NaN	   NaN	   NaN	   NaN
 393	   NaN	   NaN	   NaN	   NaN	   NaN
 394	   NaN	   NaN	   NaN	   NaN	   NaN
 395	   NaN	   NaN	   NaN	   NaN	   NaN
 396	   NaN	   NaN	   NaN	   NaN	   NaN
 397	   NaN	   NaN	   NaN	   NaN	   NaN
 398	   NaN	   NaN	   NaN	   NaN	   NaN
 399	   NaN	   NaN	   NaN	   NaN	   NaN
 400	   NaN	   NaN	   NaN	   NaN	   NaN
 401	   NaN	   NaN	   NaN	   NaN	   NaN
 402	   NaN	   NaN	   NaN	   NaN	   NaN
 403	   NaN	   NaN	   NaN	   NaN	   NaN
 404	   NaN	   NaN	   NaN	   NaN	   NaN
 405	   NaN	   NaN	   NaN	   NaN	   NaN
 406	   NaN	   NaN	   NaN	   NaN	   NaN
 407	   NaN	   NaN	   NaN	   NaN	   NaN
 408	   NaN	   NaN	   NaN	   NaN	   NaN
 409	   NaN	   NaN	   NaN	   NaN	   NaN
 410	   NaN	   NaN	   NaN	   NaN	   NaN
 411	   NaN	   NaN	   NaN	   NaN	   NaN
 412	   NaN	   NaN	   NaN	   NaN	   NaN
 413	   NaN	   NaN	   NaN	   NaN	   NaN
 414	   NaN	   NaN	   NaN	   NaN	   NaN
 415	   NaN	   NaN	   NaN	   NaN	   NaN
 416	   NaN	   NaN	   NaN	   NaN	   NaN
 417	   NaN	   NaN	   NaN	   NaN	   NaN
 418	   NaN	   NaN	   NaN	   NaN	   NaN
 419	   NaN	   NaN	   NaN	   NaN	   NaN
 420	   NaN	   NaN	   NaN	   NaN	   NaN
