6.60000000e+01 	 9.86500000e-01 	 1.58340000e+00 	 4.75395019e-01 	 1.4025765876994578 

3.50000000e+01 	 1.02710000e+00 	 5.39170000e+00 	 9.57427387e-01 	 1.4025765883767163 

5.20000000e+01 	 1.16920000e+00 	 4.69500000e+00 	 7.19586995e-01 	 1.402576590151834 

4.50000000e+01 	 6.69500000e-01 	 6.35210000e+00 	 8.26468545e-01 	 1.4025765887394135 

2.60000000e+01 	 9.23400000e-01 	 1.55930000e+00 	 1.05051320e+00 	 1.4025765917524833 

5.30000000e+01 	 8.58200000e-01 	 6.03390000e+00 	 7.03403220e-01 	 1.402576591836923 

5.60000000e+01 	 1.03610000e+00 	 9.47120000e+00 	 6.53586357e-01 	 1.4025765865687616 

5.50000000e+01 	 8.66800000e-01 	 5.92650000e+00 	 6.70397874e-01 	 1.4025765915150348 

5.30000000e+01 	 1.10040000e+00 	 5.51770000e+00 	 7.03403220e-01 	 1.402576591836923 

5.00000000e+01 	 1.07320000e+00 	 6.80490000e+00 	 7.51292103e-01 	 1.4025765905410035 

4.20000000e+01 	 1.06580000e+00 	 2.53870000e+00 	 8.68589920e-01 	 1.4025765892616986 

6.30000000e+01 	 1.07550000e+00 	 1.58200000e+00 	 5.30625469e-01 	 1.4025765870329918 

6.00000000e+01 	 6.94300000e-01 	 1.51600000e+00 	 5.84401513e-01 	 1.4025765852734766 

5.00000000e+01 	 1.01620000e+00 	 4.60270000e+00 	 7.51292103e-01 	 1.4025765905410035 

1.80000000e+01 	 1.05380000e+00 	 5.43990000e+00 	 1.11159773e+00 	 1.4025765919267121 

6.20000000e+01 	 1.18700000e+00 	 8.39880000e+00 	 5.48719783e-01 	 1.4025765903780465 

6.80000000e+01 	 1.16970000e+00 	 3.11310000e+00 	 4.37841320e-01 	 1.402576591167932 

6.70000000e+01 	 1.06210000e+00 	 4.33870000e+00 	 4.56687725e-01 	 1.4025765873265161 

4.30000000e+01 	 7.41100000e-01 	 1.43150000e+00 	 8.54808419e-01 	 1.402576591563555 

3.00000000e+01 	 9.95900000e-01 	 4.75990000e+00 	 1.01221311e+00 	 1.402576592237653 

6.00000000e+01 	 8.50600000e-01 	 3.19170000e+00 	 5.84401513e-01 	 1.4025765891647544 

3.30000000e+01 	 9.08900000e-01 	 7.82220000e+00 	 9.80240697e-01 	 1.4025765893749877 

4.50000000e+01 	 7.58100000e-01 	 8.44210000e+00 	 8.26468545e-01 	 1.4025765887394135 

6.00000000e+01 	 9.48800000e-01 	 9.92400000e-01 	 5.84401513e-01 	 1.4025765891647544 

4.10000000e+01 	 7.96700000e-01 	 2.03890000e+00 	 8.82106840e-01 	 1.4025765895601108 

4.10000000e+01 	 7.88500000e-01 	 2.61700000e+00 	 8.82106840e-01 	 1.4025765895601108 

5.80000000e+01 	 8.34100000e-01 	 7.32610000e+00 	 6.19371239e-01 	 1.4025765914857546 

4.90000000e+01 	 7.39000000e-01 	 6.92240000e+00 	 7.66803778e-01 	 1.4025765875378173 

4.40000000e+01 	 9.73900000e-01 	 3.29450000e+00 	 8.40766535e-01 	 1.4025765912902066 

2.50000000e+01 	 1.10310000e+00 	 6.24090000e+00 	 1.05929528e+00 	 1.402576590507482 

6.30000000e+01 	 8.68600000e-01 	 3.67210000e+00 	 5.30625469e-01 	 1.4025765870329918 

4.10000000e+01 	 8.68500000e-01 	 5.29650000e+00 	 8.82106840e-01 	 1.4025765895601108 

2.90000000e+01 	 9.64000000e-01 	 3.56060000e+00 	 1.02225816e+00 	 1.402576589208075 

6.40000000e+01 	 6.93500000e-01 	 1.22570000e+00 	 5.12369522e-01 	 1.4025765938303507 

6.50000000e+01 	 7.31500000e-01 	 8.93290000e+00 	 4.93957503e-01 	 1.4025765865458613 

4.10000000e+01 	 1.21090000e+00 	 1.06830000e+00 	 8.82106840e-01 	 1.4025765895601108 

3.90000000e+01 	 7.44300000e-01 	 3.74240000e+00 	 9.08330551e-01 	 1.402576591889083 

4.10000000e+01 	 1.06380000e+00 	 5.65850000e+00 	 8.82106840e-01 	 1.4025765895601108 

1.80000000e+01 	 9.84100000e-01 	 7.14290000e+00 	 1.11159773e+00 	 1.4025765919267121 

1.90000000e+01 	 1.07820000e+00 	 5.10960000e+00 	 1.10512497e+00 	 1.4025765895475064 

2.10000000e+01 	 7.65800000e-01 	 8.75290000e+00 	 1.09117163e+00 	 1.40257658948405 

3.20000000e+01 	 1.09680000e+00 	 3.39200000e+00 	 9.91201180e-01 	 1.4025765899186833 

6.00000000e+01 	 8.28100000e-01 	 1.95760000e+00 	 5.84401512e-01 	 1.4025765891647544 

1.90000000e+01 	 1.22780000e+00 	 7.45870000e+00 	 1.10512497e+00 	 1.4025765895475064 

6.10000000e+01 	 8.10300000e-01 	 2.88930000e+00 	 5.66646951e-01 	 1.4025765870066345 

5.10000000e+01 	 8.30900000e-01 	 9.75370000e+00 	 7.35551577e-01 	 1.4025765914927604 

2.40000000e+01 	 8.84300000e-01 	 3.00260000e+00 	 1.06775469e+00 	 1.402576587999571 

6.60000000e+01 	 8.79900000e-01 	 5.92330000e+00 	 4.75395019e-01 	 1.4025765876994578 

3.90000000e+01 	 8.73900000e-01 	 6.33490000e+00 	 9.08330551e-01 	 1.402576591889083 

5.70000000e+01 	 9.12100000e-01 	 2.29950000e+00 	 6.36575752e-01 	 1.402576592711091 

3.00000000e+01 	 6.85200000e-01 	 8.98810000e+00 	 1.01221311e+00 	 1.402576592237653 

4.80000000e+01 	 9.89400000e-01 	 2.50910000e+00 	 7.82081877e-01 	 1.402576591199903 

6.20000000e+01 	 6.48900000e-01 	 6.93400000e+00 	 5.48719783e-01 	 1.4025765903780465 

5.70000000e+01 	 1.24350000e+00 	 7.25420000e+00 	 6.36575752e-01 	 1.402576592711091 

5.10000000e+01 	 6.77900000e-01 	 9.20610000e+00 	 7.35551577e-01 	 1.4025765914927604 

6.70000000e+01 	 1.24230000e+00 	 2.06790000e+00 	 4.56687725e-01 	 1.4025765873265161 

6.80000000e+01 	 8.28800000e-01 	 6.64600000e-01 	 4.37841320e-01 	 1.402576591167932 

2.40000000e+01 	 9.36600000e-01 	 1.26980000e+00 	 1.06775469e+00 	 1.402576587999571 

4.10000000e+01 	 8.70700000e-01 	 1.81080000e+00 	 8.82106840e-01 	 1.4025765895601108 

6.60000000e+01 	 6.80400000e-01 	 3.74250000e+00 	 4.75395019e-01 	 1.4025765876994578 

3.50000000e+01 	 7.48600000e-01 	 2.33690000e+00 	 9.57427387e-01 	 1.4025765883767163 

3.70000000e+01 	 9.57400000e-01 	 3.13640000e+00 	 9.33447600e-01 	 1.4025765894134385 

3.70000000e+01 	 7.14400000e-01 	 2.88290000e+00 	 9.33447600e-01 	 1.4025765894134385 

2.70000000e+01 	 7.40400000e-01 	 2.57260000e+00 	 1.04141112e+00 	 1.402576589006493 

2.30000000e+01 	 1.01360000e+00 	 8.39060000e+00 	 1.07588886e+00 	 1.4025765887357098 

6.90000000e+01 	 8.48500000e-01 	 6.42530000e+00 	 4.18861543e-01 	 1.4025765916205484 

3.60000000e+01 	 9.23400000e-01 	 4.34910000e+00 	 9.45581510e-01 	 1.4025765896692095 

1.70000000e+01 	 9.72100000e-01 	 9.59620000e+00 	 1.11773189e+00 	 1.402576591119054 

4.40000000e+01 	 8.01800000e-01 	 3.18000000e-02 	 8.40766535e-01 	 1.4025765912902066 

6.90000000e+01 	 1.15380000e+00 	 8.08230000e+00 	 4.18861543e-01 	 1.4025765916205484 

3.00000000e+01 	 1.18830000e+00 	 3.95730000e+00 	 1.01221311e+00 	 1.402576592237653 

6.00000000e+01 	 1.24250000e+00 	 6.35690000e+00 	 5.84401512e-01 	 1.4025765891647544 

3.40000000e+01 	 1.16250000e+00 	 3.86080000e+00 	 9.68981623e-01 	 1.402576590024913 

3.40000000e+01 	 9.42800000e-01 	 6.87940000e+00 	 9.68981623e-01 	 1.402576590024913 

4.20000000e+01 	 1.03650000e+00 	 1.53600000e-01 	 8.68589920e-01 	 1.4025765892616986 

2.70000000e+01 	 7.58300000e-01 	 7.37010000e+00 	 1.04141112e+00 	 1.402576589006493 

3.10000000e+01 	 1.09190000e+00 	 7.04000000e+00 	 1.00185973e+00 	 1.4025765906636571 

2.50000000e+01 	 1.06070000e+00 	 6.90870000e+00 	 1.05929528e+00 	 1.402576590507482 

6.00000000e+01 	 1.19420000e+00 	 7.12860000e+00 	 5.84401513e-01 	 1.4025765852734766 

5.80000000e+01 	 1.16670000e+00 	 6.56890000e+00 	 6.19371239e-01 	 1.4025765914857546 

3.50000000e+01 	 1.27380000e+00 	 5.11510000e+00 	 9.57427387e-01 	 1.4025765883767163 

4.90000000e+01 	 1.16300000e+00 	 3.34530000e+00 	 7.66803778e-01 	 1.4025765875378173 

3.40000000e+01 	 1.13150000e+00 	 3.53970000e+00 	 9.68981623e-01 	 1.402576590024913 

3.10000000e+01 	 1.09770000e+00 	 5.51160000e+00 	 1.00185973e+00 	 1.4025765906636571 

3.30000000e+01 	 1.04660000e+00 	 8.12200000e-01 	 9.80240697e-01 	 1.4025765893749877 

3.90000000e+01 	 6.65400000e-01 	 4.08020000e+00 	 9.08330551e-01 	 1.402576591889083 

6.00000000e+01 	 8.55400000e-01 	 2.86620000e+00 	 5.84401512e-01 	 1.4025765852734766 

3.10000000e+01 	 9.34000000e-01 	 6.89360000e+00 	 1.00185973e+00 	 1.4025765906636571 

6.80000000e+01 	 7.44700000e-01 	 8.68960000e+00 	 4.37841320e-01 	 1.402576591167932 

6.20000000e+01 	 1.15530000e+00 	 9.02290000e+00 	 5.48719783e-01 	 1.4025765903780465 

6.90000000e+01 	 1.27470000e+00 	 7.40510000e+00 	 4.18861543e-01 	 1.4025765916205484 

6.90000000e+01 	 1.22320000e+00 	 8.79990000e+00 	 4.18861543e-01 	 1.4025765916205484 

5.70000000e+01 	 8.15300000e-01 	 7.19820000e+00 	 6.36575752e-01 	 1.402576592711091 

4.80000000e+01 	 1.17730000e+00 	 9.62740000e+00 	 7.82081877e-01 	 1.402576591199903 

4.40000000e+01 	 1.19050000e+00 	 3.19990000e+00 	 8.40766535e-01 	 1.4025765912902066 

6.20000000e+01 	 1.02330000e+00 	 1.50750000e+00 	 5.48719783e-01 	 1.4025765903780465 

6.70000000e+01 	 1.04070000e+00 	 1.51080000e+00 	 4.56687725e-01 	 1.4025765873265161 

5.40000000e+01 	 1.01560000e+00 	 2.43960000e+00 	 6.87005181e-01 	 1.402576588186265 

3.10000000e+01 	 1.15090000e+00 	 1.45750000e+00 	 1.00185973e+00 	 1.4025765906636571 

5.90000000e+01 	 8.51400000e-01 	 4.05280000e+00 	 6.01978060e-01 	 1.4025765915663317 

5.40000000e+01 	 9.14200000e-01 	 5.25000000e+00 	 6.87005181e-01 	 1.402576588186265 

2.40000000e+01 	 9.49700000e-01 	 8.46350000e+00 	 1.06775469e+00 	 1.402576587999571 

4.20000000e+01 	 8.45100000e-01 	 3.92050000e+00 	 8.68589920e-01 	 1.4025765892616986 

2.60000000e+01 	 1.20580000e+00 	 6.35210000e+00 	 1.05051320e+00 	 1.4025765917524833 

2.30000000e+01 	 1.16260000e+00 	 5.47310000e+00 	 1.07588886e+00 	 1.4025765887357098 

2.20000000e+01 	 1.06570000e+00 	 3.71800000e-01 	 1.08369529e+00 	 1.4025765901431926 

4.10000000e+01 	 1.24820000e+00 	 5.14490000e+00 	 8.82106840e-01 	 1.4025765895601108 

4.10000000e+01 	 1.05420000e+00 	 7.52400000e+00 	 8.82106840e-01 	 1.4025765895601108 

5.70000000e+01 	 6.53500000e-01 	 9.23450000e+00 	 6.36575752e-01 	 1.402576592711091 

2.20000000e+01 	 1.08910000e+00 	 5.42610000e+00 	 1.08369529e+00 	 1.4025765901431926 

3.00000000e+01 	 1.22780000e+00 	 9.39200000e-01 	 1.01221311e+00 	 1.402576592237653 

5.40000000e+01 	 9.72300000e-01 	 3.81150000e+00 	 6.87005181e-01 	 1.402576588186265 

2.90000000e+01 	 1.00490000e+00 	 8.50220000e+00 	 1.02225816e+00 	 1.402576589208075 

2.40000000e+01 	 8.04500000e-01 	 2.62030000e+00 	 1.06775469e+00 	 1.402576587999571 

5.30000000e+01 	 7.20100000e-01 	 2.06960000e+00 	 7.03403220e-01 	 1.402576591836923 

1.80000000e+01 	 8.82700000e-01 	 4.20380000e+00 	 1.11159773e+00 	 1.4025765919267121 

2.20000000e+01 	 9.27100000e-01 	 5.13820000e+00 	 1.08369529e+00 	 1.4025765901431926 

4.80000000e+01 	 9.87000000e-01 	 9.88130000e+00 	 7.82081877e-01 	 1.402576591199903 

1.70000000e+01 	 1.23370000e+00 	 7.35970000e+00 	 1.11773189e+00 	 1.402576591119054 

5.50000000e+01 	 1.01550000e+00 	 2.59700000e-01 	 6.70397874e-01 	 1.4025765915150348 

5.30000000e+01 	 7.83200000e-01 	 9.62900000e+00 	 7.03403220e-01 	 1.402576591836923 

3.60000000e+01 	 7.16000000e-01 	 3.49300000e+00 	 9.45581510e-01 	 1.4025765896692095 

2.70000000e+01 	 8.06000000e-01 	 8.24500000e+00 	 1.04141112e+00 	 1.402576589006493 

6.30000000e+01 	 1.25830000e+00 	 8.72970000e+00 	 5.30625469e-01 	 1.4025765870329918 

4.80000000e+01 	 1.02140000e+00 	 3.30890000e+00 	 7.82081877e-01 	 1.402576591199903 

4.20000000e+01 	 1.14750000e+00 	 8.86760000e+00 	 8.68589920e-01 	 1.4025765892616986 

3.00000000e+01 	 1.02090000e+00 	 6.31400000e+00 	 1.01221311e+00 	 1.402576592237653 

5.30000000e+01 	 6.75200000e-01 	 6.56490000e+00 	 7.03403220e-01 	 1.402576591836923 

6.30000000e+01 	 1.06320000e+00 	 3.16680000e+00 	 5.30625469e-01 	 1.4025765870329918 

2.30000000e+01 	 1.01530000e+00 	 1.95840000e+00 	 1.07588886e+00 	 1.4025765887357098 

4.20000000e+01 	 1.03690000e+00 	 5.57680000e+00 	 8.68589920e-01 	 1.4025765892616986 

5.10000000e+01 	 7.76600000e-01 	 2.41800000e-01 	 7.35551577e-01 	 1.4025765914927604 

2.70000000e+01 	 7.74400000e-01 	 1.20170000e+00 	 1.04141112e+00 	 1.402576589006493 

2.40000000e+01 	 8.32800000e-01 	 2.93080000e+00 	 1.06775469e+00 	 1.402576587999571 

5.60000000e+01 	 1.07050000e+00 	 6.23580000e+00 	 6.53586357e-01 	 1.4025765865687616 

1.90000000e+01 	 1.22080000e+00 	 2.11350000e+00 	 1.10512497e+00 	 1.4025765895475064 

3.00000000e+01 	 1.13040000e+00 	 6.23830000e+00 	 1.01221311e+00 	 1.402576592237653 

6.20000000e+01 	 8.45200000e-01 	 8.83700000e-01 	 5.48719783e-01 	 1.4025765903780465 

2.30000000e+01 	 1.25960000e+00 	 2.98680000e+00 	 1.07588886e+00 	 1.4025765887357098 

5.50000000e+01 	 7.44200000e-01 	 7.85550000e+00 	 6.70397874e-01 	 1.4025765915150348 

3.70000000e+01 	 6.53400000e-01 	 7.02110000e+00 	 9.33447600e-01 	 1.4025765894134385 

3.00000000e+01 	 1.06840000e+00 	 6.85600000e+00 	 1.01221311e+00 	 1.402576592237653 

1.90000000e+01 	 1.09000000e+00 	 5.45560000e+00 	 1.10512497e+00 	 1.4025765895475064 

5.50000000e+01 	 8.75800000e-01 	 4.52630000e+00 	 6.70397874e-01 	 1.4025765915150348 

1.90000000e+01 	 7.19600000e-01 	 6.19000000e-01 	 1.10512497e+00 	 1.4025765895475064 

1.80000000e+01 	 1.18460000e+00 	 2.39160000e+00 	 1.11159773e+00 	 1.4025765919267121 

5.30000000e+01 	 1.08680000e+00 	 5.84920000e+00 	 7.03403220e-01 	 1.402576591836923 

6.50000000e+01 	 7.80200000e-01 	 4.97500000e+00 	 4.93957503e-01 	 1.4025765865458613 

2.70000000e+01 	 7.82000000e-01 	 1.44380000e+00 	 1.04141112e+00 	 1.402576589006493 

4.40000000e+01 	 9.23300000e-01 	 7.73100000e+00 	 8.40766535e-01 	 1.4025765912902066 

5.20000000e+01 	 1.15250000e+00 	 6.49080000e+00 	 7.19586995e-01 	 1.402576590151834 

3.00000000e+01 	 1.01850000e+00 	 1.00820000e+00 	 1.01221311e+00 	 1.402576592237653 

6.80000000e+01 	 1.25850000e+00 	 9.24930000e+00 	 4.37841320e-01 	 1.402576591167932 

2.00000000e+01 	 1.03610000e+00 	 5.12410000e+00 	 1.09831558e+00 	 1.4025765888272541 

4.50000000e+01 	 1.11320000e+00 	 5.83700000e-01 	 8.26468545e-01 	 1.4025765887394135 

4.30000000e+01 	 1.02230000e+00 	 8.03630000e+00 	 8.54808419e-01 	 1.402576591563555 

3.80000000e+01 	 7.67600000e-01 	 7.15920000e+00 	 9.21029353e-01 	 1.4025765885614392 

4.40000000e+01 	 6.93000000e-01 	 7.73450000e+00 	 8.40766535e-01 	 1.4025765912902066 

3.70000000e+01 	 7.59100000e-01 	 7.36620000e+00 	 9.33447600e-01 	 1.4025765894134385 

2.00000000e+01 	 1.01710000e+00 	 4.00040000e+00 	 1.09831558e+00 	 1.4025765888272541 

6.20000000e+01 	 7.23700000e-01 	 3.74000000e-02 	 5.48719783e-01 	 1.4025765903780465 

6.80000000e+01 	 1.14950000e+00 	 8.69900000e-01 	 4.37841320e-01 	 1.402576591167932 

2.00000000e+01 	 1.03620000e+00 	 9.38530000e+00 	 1.09831558e+00 	 1.4025765888272541 

2.80000000e+01 	 9.99000000e-01 	 7.80890000e+00 	 1.03199182e+00 	 1.4025765920044404 

6.50000000e+01 	 1.11970000e+00 	 3.72700000e-01 	 4.93957503e-01 	 1.4025765865458613 

5.20000000e+01 	 1.03640000e+00 	 9.10260000e+00 	 7.19586995e-01 	 1.402576590151834 

5.90000000e+01 	 6.87000000e-01 	 4.04330000e+00 	 6.01978060e-01 	 1.4025765915663317 

5.50000000e+01 	 6.69800000e-01 	 8.02340000e+00 	 6.70397874e-01 	 1.4025765915150348 

5.60000000e+01 	 8.51500000e-01 	 2.39700000e+00 	 6.53586357e-01 	 1.4025765865687616 

5.30000000e+01 	 1.18180000e+00 	 2.53060000e+00 	 7.03403220e-01 	 1.402576591836923 

2.20000000e+01 	 1.14120000e+00 	 1.69000000e-01 	 1.08369529e+00 	 1.4025765901431926 

4.60000000e+01 	 6.75700000e-01 	 6.36560000e+00 	 8.11918805e-01 	 1.4025765895745714 

4.50000000e+01 	 1.13620000e+00 	 2.11180000e+00 	 8.26468545e-01 	 1.4025765887394135 

5.70000000e+01 	 1.18990000e+00 	 8.30000000e-01 	 6.36575752e-01 	 1.402576592711091 

6.60000000e+01 	 6.40600000e-01 	 3.13160000e+00 	 4.75395019e-01 	 1.4025765876994578 

1.80000000e+01 	 8.15400000e-01 	 2.81470000e+00 	 1.11159773e+00 	 1.4025765919267121 

3.40000000e+01 	 1.04240000e+00 	 7.95600000e-01 	 9.68981623e-01 	 1.402576590024913 

2.50000000e+01 	 1.25690000e+00 	 5.38600000e+00 	 1.05929528e+00 	 1.402576590507482 

5.70000000e+01 	 1.24950000e+00 	 2.38070000e+00 	 6.36575752e-01 	 1.402576592711091 

6.70000000e+01 	 1.19650000e+00 	 2.00240000e+00 	 4.56687725e-01 	 1.4025765873265161 

6.00000000e+01 	 1.17400000e+00 	 2.01570000e+00 	 5.84401513e-01 	 1.4025765891647544 

5.50000000e+01 	 1.01560000e+00 	 1.00670000e+00 	 6.70397874e-01 	 1.4025765915150348 

2.80000000e+01 	 7.56100000e-01 	 6.87590000e+00 	 1.03199182e+00 	 1.4025765920044404 

2.60000000e+01 	 1.10980000e+00 	 5.11310000e+00 	 1.05051320e+00 	 1.4025765917524833 

5.60000000e+01 	 9.71600000e-01 	 4.00680000e+00 	 6.53586357e-01 	 1.4025765865687616 

3.00000000e+01 	 7.38800000e-01 	 8.02690000e+00 	 1.01221311e+00 	 1.402576592237653 

4.90000000e+01 	 7.29100000e-01 	 6.29540000e+00 	 7.66803778e-01 	 1.4025765875378173 

4.90000000e+01 	 9.03000000e-01 	 4.47210000e+00 	 7.66803778e-01 	 1.4025765875378173 

6.40000000e+01 	 8.50400000e-01 	 2.22340000e+00 	 5.12369522e-01 	 1.4025765938303507 

4.10000000e+01 	 8.20600000e-01 	 8.66400000e+00 	 8.82106840e-01 	 1.4025765895601108 

2.10000000e+01 	 1.21890000e+00 	 2.41560000e+00 	 1.09117163e+00 	 1.40257658948405 

5.60000000e+01 	 9.64000000e-01 	 6.66530000e+00 	 6.53586357e-01 	 1.4025765865687616 

2.90000000e+01 	 1.03630000e+00 	 4.56850000e+00 	 1.02225816e+00 	 1.402576589208075 

6.00000000e+01 	 9.23800000e-01 	 4.06190000e+00 	 5.84401513e-01 	 1.4025765852734766 

1.90000000e+01 	 8.43200000e-01 	 4.25900000e+00 	 1.10512497e+00 	 1.4025765895475064 

3.90000000e+01 	 6.63800000e-01 	 4.96170000e+00 	 9.08330551e-01 	 1.402576591889083 

4.50000000e+01 	 6.44600000e-01 	 8.78840000e+00 	 8.26468545e-01 	 1.4025765887394135 

5.70000000e+01 	 7.27700000e-01 	 3.69550000e+00 	 6.36575752e-01 	 1.402576592711091 

2.50000000e+01 	 1.24570000e+00 	 3.71660000e+00 	 1.05929528e+00 	 1.402576590507482 

4.90000000e+01 	 1.22720000e+00 	 9.68730000e+00 	 7.66803778e-01 	 1.4025765875378173 

5.60000000e+01 	 9.08300000e-01 	 4.25460000e+00 	 6.53586357e-01 	 1.4025765865687616 

3.20000000e+01 	 9.49800000e-01 	 2.87350000e+00 	 9.91201180e-01 	 1.4025765899186833 

3.10000000e+01 	 6.65900000e-01 	 8.53530000e+00 	 1.00185973e+00 	 1.4025765906636571 

4.90000000e+01 	 9.61800000e-01 	 8.62090000e+00 	 7.66803778e-01 	 1.4025765875378173 

3.30000000e+01 	 6.47300000e-01 	 3.32300000e+00 	 9.80240697e-01 	 1.4025765893749877 

6.80000000e+01 	 1.15300000e+00 	 1.38430000e+00 	 4.37841320e-01 	 1.402576591167932 

6.80000000e+01 	 8.03700000e-01 	 1.54550000e+00 	 4.37841320e-01 	 1.402576591167932 

6.00000000e+01 	 7.11300000e-01 	 2.13720000e+00 	 5.84401513e-01 	 1.4025765852734766 

2.10000000e+01 	 9.83400000e-01 	 2.69860000e+00 	 1.09117163e+00 	 1.40257658948405 

5.50000000e+01 	 7.16500000e-01 	 2.08840000e+00 	 6.70397874e-01 	 1.4025765915150348 

4.90000000e+01 	 1.09150000e+00 	 3.78700000e-01 	 7.66803778e-01 	 1.4025765875378173 

2.50000000e+01 	 1.17060000e+00 	 6.34000000e+00 	 1.05929528e+00 	 1.402576590507482 

3.20000000e+01 	 6.75500000e-01 	 7.77560000e+00 	 9.91201180e-01 	 1.4025765899186833 

5.30000000e+01 	 7.78800000e-01 	 8.33860000e+00 	 7.03403220e-01 	 1.402576591836923 

3.50000000e+01 	 9.34300000e-01 	 9.10480000e+00 	 9.57427387e-01 	 1.4025765883767163 

2.90000000e+01 	 1.11160000e+00 	 9.96310000e+00 	 1.02225816e+00 	 1.402576589208075 

3.80000000e+01 	 1.20250000e+00 	 1.90090000e+00 	 9.21029353e-01 	 1.4025765885614392 

5.90000000e+01 	 1.04090000e+00 	 3.45600000e-01 	 6.01978060e-01 	 1.4025765915663317 

3.60000000e+01 	 1.04020000e+00 	 9.28240000e+00 	 9.45581510e-01 	 1.4025765896692095 

3.20000000e+01 	 7.71200000e-01 	 5.28780000e+00 	 9.91201180e-01 	 1.4025765899186833 

1.70000000e+01 	 9.71400000e-01 	 3.77670000e+00 	 1.11773189e+00 	 1.402576591119054 

2.80000000e+01 	 1.10820000e+00 	 8.95700000e+00 	 1.03199182e+00 	 1.4025765920044404 

4.90000000e+01 	 1.19100000e+00 	 6.85400000e-01 	 7.66803778e-01 	 1.4025765875378173 

